event_id,customer_id,timestamp_utc,amount_inr,payment_method,failure_reason,hour,weekday,customer_tenure_days,prior_successes,prior_failures,prior_recoveries,contacts_last_7_days,recent_method_failure_rate,degradation_flag,historical_action,action_delay_minutes,recovered_within_72_hours,recovered_amount_inr
2760,193,2026-06-07 19:00:25.205041,940.45,net_banking,card_blocked,19,6,318.6,1,3,0,1,0.075,0,NO_CONTACT,0,0,0.0
2761,505,2026-06-07 19:51:58.943789,4284.67,debit_card,insufficient_funds,19,6,160.0,2,3,0,0,0.196,0,LINK_NEXT_MORNING,620,0,0.0
2762,642,2026-06-07 20:43:32.682537,989.37,wallet,insufficient_funds,20,6,316.4,3,0,0,2,0.183,0,LINK_AFTER_2H,138,0,0.0
2763,125,2026-06-07 21:35:06.421284,4371.45,debit_card,risk_declined,21,6,176.2,1,4,0,0,0.23,0,HUMAN_REVIEW,115,0,0.0
2764,193,2026-06-07 22:26:40.160032,8286.6,upi,insufficient_funds,22,6,318.6,1,3,0,1,0.286,0,NO_CONTACT,0,0,0.0
2765,222,2026-06-07 23:18:13.898780,1403.75,credit_card,insufficient_funds,23,6,220.2,1,1,0,1,0.064,0,LINK_AFTER_2H,116,0,0.0
2766,276,2026-06-08 00:09:47.637528,4037.05,debit_card,insufficient_funds,0,0,110.9,5,2,0,1,0.002,0,LINK_AFTER_2H,144,1,3326.89
2767,193,2026-06-08 01:01:21.376275,2792.28,credit_card,risk_declined,1,0,318.6,1,3,0,2,0.303,0,LINK_AFTER_2H,94,1,2273.78
2768,279,2026-06-08 01:52:55.115023,3439.54,net_banking,card_blocked,1,0,282.3,3,3,1,1,0.271,0,HUMAN_REVIEW,93,1,3179.46
2769,710,2026-06-08 02:44:28.853771,2071.88,net_banking,bank_limit_exceeded,2,0,103.4,2,0,0,1,0.173,0,LINK_NEXT_MORNING,633,1,2061.55
2770,459,2026-06-08 03:36:02.592519,511.48,debit_card,risk_declined,3,0,17.7,3,2,1,1,0.255,0,HUMAN_REVIEW,78,1,475.14
2771,459,2026-06-08 04:27:36.331266,13991.99,net_banking,risk_declined,4,0,17.7,3,2,1,0,0.133,0,LINK_NOW,18,0,0.0
2772,71,2026-06-08 05:19:10.070014,4280.62,upi,temporary_network_issue,5,0,98.3,1,1,0,1,0.376,0,LINK_AFTER_2H,143,1,3988.3
2773,233,2026-06-08 06:10:43.808762,5312.36,upi,risk_declined,6,0,189.5,4,2,0,1,0.042,0,NO_CONTACT,0,0,0.0
2774,233,2026-06-08 07:02:17.547510,13307.03,credit_card,temporary_network_issue,7,0,189.5,4,2,0,1,0.076,0,HUMAN_REVIEW,52,0,0.0
2775,193,2026-06-08 07:53:51.286257,8312.87,debit_card,risk_declined,7,0,318.6,1,3,0,0,0.311,0,LINK_NOW,24,1,8047.32
2776,665,2026-06-08 08:45:25.025005,398.48,debit_card,risk_declined,8,0,144.3,2,0,1,2,0.138,0,NO_CONTACT,0,1,364.72
2777,314,2026-06-08 09:36:58.763753,10618.99,credit_card,card_blocked,9,0,126.7,3,7,0,1,0.165,0,LINK_NOW,11,1,10573.04
2778,233,2026-06-08 10:28:32.502501,3502.05,debit_card,insufficient_funds,10,0,189.5,4,2,0,1,0.253,0,LINK_NEXT_MORNING,699,0,0.0
2779,233,2026-06-08 11:20:06.241248,2965.56,credit_card,card_blocked,11,0,189.5,4,2,0,1,0.173,0,LINK_NOW,1,0,0.0
2780,710,2026-06-08 12:11:39.979996,4951.01,wallet,temporary_network_issue,12,0,103.4,2,0,0,2,0.288,0,NO_CONTACT,0,1,4059.19
2781,233,2026-06-08 13:03:13.718744,3977.95,upi,temporary_network_issue,13,0,189.5,4,2,0,1,0.163,0,LINK_AFTER_2H,92,0,0.0
2782,193,2026-06-08 13:54:47.457491,1073.96,upi,bank_limit_exceeded,13,0,318.6,1,3,0,0,0.467,1,LINK_NEXT_MORNING,718,0,0.0
2783,716,2026-06-08 14:46:21.196239,572.77,upi,temporary_network_issue,14,0,116.1,1,3,0,1,0.119,0,LINK_NEXT_MORNING,684,0,0.0
2784,661,2026-06-08 15:37:54.934987,199.0,net_banking,insufficient_funds,15,0,124.0,1,1,0,1,0.06,1,NO_CONTACT,0,0,0.0
2785,71,2026-06-08 16:29:28.673735,7197.65,credit_card,card_blocked,16,0,98.3,1,1,0,1,0.048,0,LINK_NEXT_MORNING,707,0,0.0
2786,71,2026-06-08 17:21:02.412482,33596.86,upi,card_blocked,17,0,98.3,1,1,0,0,0.199,0,LINK_NOW,20,0,0.0
2787,710,2026-06-08 18:12:36.151230,1333.17,credit_card,risk_declined,18,0,103.4,2,0,0,0,0.254,0,HUMAN_REVIEW,75,0,0.0
2788,459,2026-06-08 19:04:09.889978,9436.4,credit_card,card_blocked,19,0,17.7,3,2,1,0,0.238,0,NO_CONTACT,0,1,8230.13
2789,233,2026-06-08 19:55:43.628726,868.7,credit_card,insufficient_funds,19,0,189.5,4,2,0,0,0.045,0,LINK_AFTER_2H,134,0,0.0
2790,193,2026-06-08 20:47:17.367473,1370.32,credit_card,insufficient_funds,20,0,318.6,1,3,0,1,0.033,0,LINK_NOW,6,1,1174.47
2791,412,2026-06-08 21:38:51.106221,11334.96,upi,insufficient_funds,21,0,13.3,1,0,1,2,0.064,0,LINK_AFTER_2H,103,0,0.0
2792,233,2026-06-08 22:30:24.844969,996.24,upi,insufficient_funds,22,0,189.5,4,2,0,0,0.486,0,LINK_NOW,5,1,867.64
2793,320,2026-06-08 23:21:58.583717,1559.42,debit_card,risk_declined,23,0,184.3,2,1,0,1,0.26,0,HUMAN_REVIEW,57,1,1534.94
2794,459,2026-06-09 00:13:32.322464,1623.46,credit_card,insufficient_funds,0,1,17.7,3,2,1,3,0.396,0,LINK_AFTER_2H,94,1,1442.41
2795,71,2026-06-09 01:05:06.061212,1883.65,debit_card,insufficient_funds,1,1,98.3,1,1,0,0,0.108,0,LINK_AFTER_2H,134,0,0.0
2796,8,2026-06-09 01:56:39.799960,9017.51,net_banking,risk_declined,1,1,21.7,3,1,0,2,0.063,0,HUMAN_REVIEW,91,0,0.0
2797,459,2026-06-09 02:48:13.538708,599.03,debit_card,temporary_network_issue,2,1,17.7,3,2,1,1,0.126,1,LINK_AFTER_2H,106,0,0.0
2798,83,2026-06-09 03:39:47.277455,1580.32,wallet,insufficient_funds,3,1,208.1,4,0,0,2,0.307,1,NO_CONTACT,0,0,0.0
2799,459,2026-06-09 04:31:21.016203,964.57,credit_card,temporary_network_issue,4,1,17.7,3,2,1,0,0.289,0,LINK_NOW,7,0,0.0
2800,233,2026-06-09 05:22:54.754951,221.34,wallet,insufficient_funds,5,1,189.5,4,2,0,0,0.429,0,LINK_NEXT_MORNING,710,1,219.32
2801,197,2026-06-09 06:14:28.493699,3735.49,credit_card,temporary_network_issue,6,1,156.5,3,0,0,0,0.283,0,LINK_NOW,13,0,0.0
2802,205,2026-06-09 07:06:02.232446,2087.08,debit_card,risk_declined,7,1,181.9,2,1,0,0,0.317,0,LINK_NEXT_MORNING,514,0,0.0
2803,233,2026-06-09 07:57:35.971194,199.0,debit_card,bank_limit_exceeded,7,1,189.5,4,2,0,0,0.251,0,HUMAN_REVIEW,111,0,0.0
2804,71,2026-06-09 08:49:09.709942,4891.83,net_banking,insufficient_funds,8,1,98.3,1,1,0,0,0.167,0,LINK_AFTER_2H,146,1,4796.42
2805,459,2026-06-09 09:40:43.448690,4281.71,credit_card,insufficient_funds,9,1,17.7,3,2,1,3,0.307,0,NO_CONTACT,0,0,0.0
2806,297,2026-06-09 10:32:17.187437,1378.16,upi,card_blocked,10,1,160.5,0,0,0,0,0.136,0,LINK_NEXT_MORNING,692,0,0.0
2807,459,2026-06-09 11:23:50.926185,615.25,credit_card,insufficient_funds,11,1,17.7,3,2,1,3,0.06,0,LINK_AFTER_2H,114,1,610.3
2808,233,2026-06-09 12:15:24.664933,2432.76,net_banking,temporary_network_issue,12,1,189.5,4,2,0,3,0.287,0,NO_CONTACT,0,0,0.0
2809,233,2026-06-09 13:06:58.403681,50000.0,credit_card,insufficient_funds,13,1,189.5,4,2,0,1,0.102,0,LINK_NEXT_MORNING,702,0,0.0
2810,459,2026-06-09 13:58:32.142428,1894.02,debit_card,card_blocked,13,1,17.7,3,2,1,1,0.094,1,LINK_NEXT_MORNING,494,0,0.0
2811,193,2026-06-09 14:50:05.881176,1179.44,credit_card,risk_declined,14,1,318.6,1,3,0,0,0.139,0,LINK_NEXT_MORNING,590,0,0.0
2812,71,2026-06-09 15:41:39.619924,1481.59,wallet,bank_limit_exceeded,15,1,98.3,1,1,0,1,0.133,0,LINK_NEXT_MORNING,626,0,0.0
2813,193,2026-06-09 16:33:13.358672,446.3,credit_card,risk_declined,16,1,318.6,1,3,0,2,0.283,0,LINK_NEXT_MORNING,658,0,0.0
2814,734,2026-06-09 17:24:47.097419,11444.16,debit_card,insufficient_funds,17,1,81.9,3,4,0,4,0.115,0,LINK_NOW,12,0,0.0
2815,452,2026-06-09 18:16:20.836167,708.13,debit_card,card_blocked,18,1,73.0,1,1,1,1,0.135,0,HUMAN_REVIEW,107,1,630.82
2816,233,2026-06-09 19:07:54.574915,445.28,net_banking,temporary_network_issue,19,1,189.5,4,2,0,1,0.226,0,HUMAN_REVIEW,54,0,0.0
2817,233,2026-06-09 19:59:28.313663,1294.89,credit_card,bank_limit_exceeded,19,1,189.5,4,2,0,1,0.292,0,LINK_NOW,18,0,0.0
2818,594,2026-06-09 20:51:02.052410,14163.26,upi,bank_limit_exceeded,20,1,29.0,3,1,0,1,0.31,0,LINK_NOW,22,0,0.0
2819,510,2026-06-09 21:42:35.791158,6239.51,debit_card,bank_limit_exceeded,21,1,12.6,0,7,0,2,0.189,0,LINK_AFTER_2H,108,0,0.0
2820,233,2026-06-09 22:34:09.529906,1759.13,debit_card,risk_declined,22,1,189.5,4,2,0,2,0.417,0,HUMAN_REVIEW,110,0,0.0
2821,83,2026-06-09 23:25:43.268654,1437.39,credit_card,temporary_network_issue,23,1,208.1,4,0,0,1,0.031,0,NO_CONTACT,0,0,0.0
2822,459,2026-06-10 00:17:17.007401,1203.61,debit_card,card_blocked,0,2,17.7,3,2,1,1,0.123,0,LINK_AFTER_2H,148,1,982.79
2823,357,2026-06-10 01:08:50.746149,1226.55,debit_card,bank_limit_exceeded,1,2,149.2,0,0,0,1,0.026,0,NO_CONTACT,0,0,0.0
2824,173,2026-06-10 02:00:24.484897,1787.34,credit_card,temporary_network_issue,2,2,204.8,5,0,0,1,0.158,0,LINK_AFTER_2H,133,0,0.0
2825,459,2026-06-10 02:51:58.223645,8085.96,credit_card,risk_declined,2,2,17.7,3,2,1,2,0.068,0,LINK_AFTER_2H,105,0,0.0
2826,125,2026-06-10 03:43:31.962392,909.67,net_banking,bank_limit_exceeded,3,2,176.2,1,4,0,1,0.427,0,LINK_AFTER_2H,121,0,0.0
2827,756,2026-06-10 04:35:05.701140,27850.07,credit_card,temporary_network_issue,4,2,146.0,0,1,0,0,0.475,0,NO_CONTACT,0,0,0.0
2828,459,2026-06-10 05:26:39.439888,9769.56,credit_card,insufficient_funds,5,2,17.7,3,2,1,0,0.135,0,HUMAN_REVIEW,80,1,8275.32
2829,233,2026-06-10 06:18:13.178636,33845.4,net_banking,insufficient_funds,6,2,189.5,4,2,0,0,0.594,0,LINK_NEXT_MORNING,596,0,0.0
2830,233,2026-06-10 07:09:46.917383,338.37,credit_card,insufficient_funds,7,2,189.5,4,2,0,1,0.352,0,HUMAN_REVIEW,39,0,0.0
2831,193,2026-06-10 08:01:20.656131,1377.46,debit_card,temporary_network_issue,8,2,318.6,1,3,0,0,0.071,0,LINK_NOW,7,0,0.0
2832,190,2026-06-10 08:52:54.394879,3721.77,net_banking,temporary_network_issue,8,2,664.3,2,1,0,1,0.393,0,HUMAN_REVIEW,84,0,0.0
2833,710,2026-06-10 09:44:28.133627,2658.16,debit_card,card_blocked,9,2,103.4,2,0,0,0,0.166,0,LINK_NEXT_MORNING,601,1,2146.96
2834,233,2026-06-10 10:36:01.872374,6576.21,debit_card,temporary_network_issue,10,2,189.5,4,2,0,2,0.476,0,LINK_NOW,16,1,5695.2
2835,478,2026-06-10 11:27:35.611122,4989.28,credit_card,bank_limit_exceeded,11,2,130.2,3,1,0,0,0.134,0,LINK_NOW,29,0,0.0
2836,459,2026-06-10 12:19:09.349870,710.6,debit_card,insufficient_funds,12,2,17.7,3,2,1,1,0.143,0,NO_CONTACT,0,0,0.0
2837,95,2026-06-10 13:10:43.088618,1088.6,wallet,risk_declined,13,2,51.0,1,0,2,4,0.432,0,LINK_NOW,12,0,0.0
2838,193,2026-06-10 14:02:16.827365,2232.53,debit_card,insufficient_funds,14,2,318.6,1,3,0,3,0.057,0,HUMAN_REVIEW,95,0,0.0
2839,193,2026-06-10 14:53:50.566113,391.22,net_banking,card_blocked,14,2,318.6,1,3,0,1,0.231,0,NO_CONTACT,0,1,357.24
2840,255,2026-06-10 15:45:24.304861,1600.57,net_banking,card_blocked,15,2,78.0,3,0,0,4,0.125,0,HUMAN_REVIEW,54,1,1418.38
2841,193,2026-06-10 16:36:58.043609,4392.53,upi,risk_declined,16,2,318.6,1,3,0,0,0.119,0,LINK_AFTER_2H,147,0,0.0
2842,643,2026-06-10 17:28:31.782356,12153.72,net_banking,temporary_network_issue,17,2,11.2,3,2,1,2,0.214,0,LINK_NEXT_MORNING,570,0,0.0
2843,193,2026-06-10 18:20:05.521104,3583.68,credit_card,insufficient_funds,18,2,318.6,1,3,0,1,0.074,0,LINK_NEXT_MORNING,543,0,0.0
2844,367,2026-06-10 19:11:39.259852,199.0,debit_card,temporary_network_issue,19,2,160.1,4,3,1,2,0.376,0,LINK_NEXT_MORNING,651,1,159.32
2845,459,2026-06-10 20:03:12.998600,2534.69,upi,insufficient_funds,20,2,17.7,3,2,1,1,0.162,0,LINK_AFTER_2H,113,1,2256.9
2846,659,2026-06-10 20:54:46.737347,9323.22,debit_card,temporary_network_issue,20,2,209.6,2,2,1,0,0.412,0,LINK_AFTER_2H,139,0,0.0
2847,91,2026-06-10 21:46:20.476095,334.65,credit_card,temporary_network_issue,21,2,286.8,1,3,0,1,0.105,0,HUMAN_REVIEW,80,0,0.0
2848,71,2026-06-10 22:37:54.214843,2119.04,debit_card,card_blocked,22,2,98.3,1,1,0,0,0.453,0,LINK_NEXT_MORNING,542,0,0.0
2849,233,2026-06-10 23:29:27.953591,9103.67,debit_card,risk_declined,23,2,189.5,4,2,0,2,0.21,0,LINK_NEXT_MORNING,631,1,8016.56
2850,193,2026-06-11 00:21:01.692338,2275.52,upi,bank_limit_exceeded,0,3,318.6,1,3,0,1,0.412,0,LINK_AFTER_2H,137,0,0.0
2851,233,2026-06-11 01:12:35.431086,1810.96,net_banking,temporary_network_issue,1,3,189.5,4,2,0,2,0.069,0,LINK_NOW,19,0,0.0
2852,71,2026-06-11 02:04:09.169834,12311.92,net_banking,insufficient_funds,2,3,98.3,1,1,0,0,0.355,0,NO_CONTACT,0,0,0.0
2853,494,2026-06-11 02:55:42.908582,2280.86,debit_card,risk_declined,2,3,50.5,1,3,0,1,0.102,0,HUMAN_REVIEW,61,0,0.0
2854,172,2026-06-11 03:47:16.647329,2206.26,credit_card,temporary_network_issue,3,3,176.1,3,0,0,1,0.265,0,LINK_NEXT_MORNING,641,0,0.0
2855,158,2026-06-11 04:38:50.386077,2066.46,credit_card,temporary_network_issue,4,3,179.9,1,1,0,0,0.326,0,HUMAN_REVIEW,81,0,0.0
2856,222,2026-06-11 05:30:24.124825,10478.38,debit_card,temporary_network_issue,5,3,220.2,1,1,0,1,0.131,0,LINK_NEXT_MORNING,517,1,10397.91
2857,71,2026-06-11 06:21:57.863573,2611.52,credit_card,card_blocked,6,3,98.3,1,1,0,1,0.188,0,NO_CONTACT,0,0,0.0
2858,459,2026-06-11 07:13:31.602320,2013.79,credit_card,risk_declined,7,3,17.7,3,2,1,3,0.144,0,LINK_AFTER_2H,103,0,0.0
2859,233,2026-06-11 08:05:05.341068,1765.95,debit_card,bank_limit_exceeded,8,3,189.5,4,2,0,0,0.238,0,NO_CONTACT,0,0,0.0
2860,233,2026-06-11 08:56:39.079816,239.19,net_banking,bank_limit_exceeded,8,3,189.5,4,2,0,0,0.254,0,HUMAN_REVIEW,53,0,0.0
2861,710,2026-06-11 09:48:12.818564,4494.86,credit_card,risk_declined,9,3,103.4,2,0,0,0,0.111,0,NO_CONTACT,0,0,0.0
2862,257,2026-06-11 10:39:46.557311,2440.89,debit_card,risk_declined,10,3,335.3,2,0,0,0,0.276,0,LINK_NEXT_MORNING,706,1,2006.77
2863,459,2026-06-11 11:31:20.296059,3197.73,upi,insufficient_funds,11,3,17.7,3,2,1,2,0.266,0,LINK_NEXT_MORNING,596,0,0.0
2864,71,2026-06-11 12:22:54.034807,906.46,debit_card,risk_declined,12,3,98.3,1,1,0,1,0.085,1,LINK_NEXT_MORNING,690,0,0.0
2865,521,2026-06-11 13:14:27.773555,612.4,debit_card,insufficient_funds,13,3,249.5,2,2,1,3,0.136,0,HUMAN_REVIEW,101,1,580.12
2866,193,2026-06-11 14:06:01.512302,1111.75,upi,card_blocked,14,3,318.6,1,3,0,2,0.31,0,LINK_NEXT_MORNING,487,0,0.0
2867,459,2026-06-11 14:57:35.251050,266.77,net_banking,insufficient_funds,14,3,17.7,3,2,1,3,0.109,0,LINK_NOW,5,0,0.0
2868,459,2026-06-11 15:49:08.989798,1161.52,upi,temporary_network_issue,15,3,17.7,3,2,1,2,0.261,0,LINK_NOW,9,1,1030.76
2869,127,2026-06-11 16:40:42.728546,50000.0,debit_card,insufficient_funds,16,3,759.6,0,1,0,2,0.317,0,NO_CONTACT,0,0,0.0
2870,233,2026-06-11 17:32:16.467293,4706.74,wallet,temporary_network_issue,17,3,189.5,4,2,0,2,0.247,0,HUMAN_REVIEW,104,1,4587.16
2871,439,2026-06-11 18:23:50.206041,3161.93,credit_card,temporary_network_issue,18,3,102.5,2,1,0,4,0.115,0,NO_CONTACT,0,0,0.0
2872,594,2026-06-11 19:15:23.944789,712.01,wallet,insufficient_funds,19,3,29.0,3,1,0,0,0.204,0,LINK_AFTER_2H,138,0,0.0
2873,747,2026-06-11 20:06:57.683537,822.88,upi,risk_declined,20,3,19.4,2,2,1,3,0.134,1,LINK_NEXT_MORNING,650,0,0.0
2874,91,2026-06-11 20:58:31.422284,1888.86,net_banking,risk_declined,20,3,286.8,1,3,0,0,0.13,0,LINK_AFTER_2H,140,0,0.0
2875,314,2026-06-11 21:50:05.161032,199.0,net_banking,risk_declined,21,3,126.7,3,7,0,3,0.111,0,LINK_NEXT_MORNING,534,0,0.0
2876,357,2026-06-11 22:41:38.899780,3266.65,upi,risk_declined,22,3,149.2,0,0,0,0,0.139,0,LINK_NEXT_MORNING,684,0,0.0
2877,233,2026-06-11 23:33:12.638528,1330.77,debit_card,risk_declined,23,3,189.5,4,2,0,3,0.159,0,LINK_NOW,26,0,0.0
2878,193,2026-06-12 00:24:46.377275,50000.0,debit_card,bank_limit_exceeded,0,4,318.6,1,3,0,1,0.205,0,NO_CONTACT,0,0,0.0
2879,594,2026-06-12 01:16:20.116023,14054.49,upi,temporary_network_issue,1,4,29.0,3,1,0,5,0.22,0,HUMAN_REVIEW,53,0,0.0
2880,594,2026-06-12 02:07:53.854771,5521.88,credit_card,temporary_network_issue,2,4,29.0,3,1,0,1,0.119,0,LINK_AFTER_2H,117,1,4497.67
2881,468,2026-06-12 02:59:27.593519,1396.3,upi,risk_declined,2,4,205.8,6,1,1,1,0.399,0,NO_CONTACT,0,0,0.0
2882,193,2026-06-12 03:51:01.332266,18437.83,net_banking,insufficient_funds,3,4,318.6,1,3,0,1,0.384,0,LINK_NEXT_MORNING,546,0,0.0
2883,757,2026-06-12 04:42:35.071014,656.09,upi,insufficient_funds,4,4,53.7,2,1,0,0,0.444,0,LINK_NOW,5,0,0.0
2884,83,2026-06-12 05:34:08.809762,5727.75,credit_card,card_blocked,5,4,208.1,4,0,0,0,0.534,0,NO_CONTACT,0,0,0.0
2885,289,2026-06-12 06:25:42.548510,1264.87,credit_card,insufficient_funds,6,4,87.1,2,0,1,2,0.516,0,LINK_NOW,1,0,0.0
2886,233,2026-06-12 07:17:16.287257,4411.64,upi,temporary_network_issue,7,4,189.5,4,2,0,0,0.1,0,LINK_NOW,0,1,4048.12
2887,233,2026-06-12 08:08:50.026005,1908.92,credit_card,insufficient_funds,8,4,189.5,4,2,0,2,0.261,0,HUMAN_REVIEW,45,1,1582.13
2888,193,2026-06-12 09:00:23.764753,630.41,net_banking,risk_declined,9,4,318.6,1,3,0,0,0.106,0,LINK_NOW,24,1,542.62
2889,596,2026-06-12 09:51:57.503501,2097.56,upi,bank_limit_exceeded,9,4,7.4,2,2,0,1,0.107,0,LINK_NEXT_MORNING,541,0,0.0
2890,233,2026-06-12 10:43:31.242248,9021.06,credit_card,insufficient_funds,10,4,189.5,4,2,0,0,0.254,0,LINK_NEXT_MORNING,698,0,0.0
2891,459,2026-06-12 11:35:04.980996,31057.52,net_banking,insufficient_funds,11,4,17.7,3,2,1,1,0.057,0,NO_CONTACT,0,1,26494.0
2892,710,2026-06-12 12:26:38.719744,11278.54,credit_card,insufficient_funds,12,4,103.4,2,0,0,1,0.194,0,NO_CONTACT,0,0,0.0
2893,710,2026-06-12 13:18:12.458492,1726.43,debit_card,card_blocked,13,4,103.4,2,0,0,1,0.237,0,NO_CONTACT,0,0,0.0
2894,233,2026-06-12 14:09:46.197239,698.96,debit_card,temporary_network_issue,14,4,189.5,4,2,0,1,0.324,0,LINK_AFTER_2H,130,1,572.73
2895,710,2026-06-12 15:01:19.935987,1897.49,net_banking,temporary_network_issue,15,4,103.4,2,0,0,0,0.257,0,HUMAN_REVIEW,114,0,0.0
2896,58,2026-06-12 15:52:53.674735,48327.66,upi,insufficient_funds,15,4,17.4,3,0,1,0,0.123,0,NO_CONTACT,0,0,0.0
2897,91,2026-06-12 16:44:27.413483,522.06,credit_card,temporary_network_issue,16,4,286.8,1,3,0,2,0.033,0,LINK_NOW,0,0,0.0
2898,233,2026-06-12 17:36:01.152230,2417.3,debit_card,insufficient_funds,17,4,189.5,4,2,0,1,0.34,0,HUMAN_REVIEW,47,1,2005.07
2899,459,2026-06-12 18:27:34.890978,735.1,debit_card,card_blocked,18,4,17.7,3,2,1,2,0.067,0,HUMAN_REVIEW,109,0,0.0
2900,193,2026-06-12 19:19:08.629726,199.0,debit_card,insufficient_funds,19,4,318.6,1,3,0,2,0.215,0,LINK_NEXT_MORNING,645,0,0.0
2901,459,2026-06-12 20:10:42.368474,31784.58,debit_card,card_blocked,20,4,17.7,3,2,1,0,0.049,0,LINK_AFTER_2H,107,1,27643.04
2902,538,2026-06-12 21:02:16.107221,2785.24,upi,temporary_network_issue,21,4,184.0,2,1,1,0,0.147,1,LINK_NEXT_MORNING,493,1,2264.85
2903,413,2026-06-12 21:53:49.845969,4970.95,wallet,insufficient_funds,21,4,179.7,1,1,0,1,0.151,0,LINK_AFTER_2H,138,1,4917.11
2904,528,2026-06-12 22:45:23.584717,2844.56,credit_card,insufficient_funds,22,4,25.9,3,2,0,1,0.333,0,HUMAN_REVIEW,55,0,0.0
2905,747,2026-06-12 23:36:57.323465,6867.78,net_banking,card_blocked,23,4,19.4,2,2,1,0,0.106,0,LINK_AFTER_2H,95,1,6055.07
2906,173,2026-06-13 00:28:31.062212,8613.3,net_banking,temporary_network_issue,0,5,204.8,5,0,0,0,0.183,0,HUMAN_REVIEW,40,0,0.0
2907,233,2026-06-13 01:20:04.800960,895.91,wallet,risk_declined,1,5,189.5,4,2,0,0,0.332,0,LINK_NEXT_MORNING,481,0,0.0
2908,233,2026-06-13 02:11:38.539708,30080.65,credit_card,insufficient_funds,2,5,189.5,4,2,0,0,0.138,0,LINK_AFTER_2H,114,1,27430.05
2909,193,2026-06-13 03:03:12.278456,15890.29,upi,insufficient_funds,3,5,318.6,1,3,0,2,0.469,0,LINK_NEXT_MORNING,674,0,0.0
2910,233,2026-06-13 03:54:46.017203,4654.0,upi,insufficient_funds,3,5,189.5,4,2,0,0,0.232,0,LINK_NOW,25,1,4210.07
2911,195,2026-06-13 04:46:19.755951,805.18,upi,insufficient_funds,4,5,107.2,3,1,1,2,0.068,0,LINK_AFTER_2H,129,1,670.52
2912,459,2026-06-13 05:37:53.494699,797.9,net_banking,insufficient_funds,5,5,17.7,3,2,1,1,0.097,0,LINK_NEXT_MORNING,637,1,698.8
2913,235,2026-06-13 06:29:27.233447,489.82,debit_card,insufficient_funds,6,5,42.6,2,5,0,1,0.333,0,LINK_AFTER_2H,98,0,0.0
2914,193,2026-06-13 07:21:00.972194,2503.29,net_banking,temporary_network_issue,7,5,318.6,1,3,0,1,0.124,0,LINK_NEXT_MORNING,637,0,0.0
2915,71,2026-06-13 08:12:34.710942,8441.93,debit_card,card_blocked,8,5,98.3,1,1,0,1,0.07,0,LINK_NEXT_MORNING,713,0,0.0
2916,125,2026-06-13 09:04:08.449690,4355.37,debit_card,risk_declined,9,5,176.2,1,4,0,2,0.204,0,HUMAN_REVIEW,50,1,3955.09
2917,459,2026-06-13 09:55:42.188438,1409.95,debit_card,temporary_network_issue,9,5,17.7,3,2,1,3,0.376,0,LINK_AFTER_2H,111,1,1186.36
2918,459,2026-06-13 10:47:15.927185,526.6,debit_card,temporary_network_issue,10,5,17.7,3,2,1,1,0.062,0,HUMAN_REVIEW,74,0,0.0
2919,459,2026-06-13 11:38:49.665933,11786.4,debit_card,risk_declined,11,5,17.7,3,2,1,1,0.073,0,HUMAN_REVIEW,41,0,0.0
2920,243,2026-06-13 12:30:23.404681,1107.21,credit_card,temporary_network_issue,12,5,93.6,4,1,0,1,0.326,0,NO_CONTACT,0,0,0.0
2921,710,2026-06-13 13:21:57.143429,320.9,debit_card,risk_declined,13,5,103.4,2,0,0,0,0.026,0,LINK_NEXT_MORNING,521,0,0.0
2922,314,2026-06-13 14:13:30.882176,3490.63,debit_card,bank_limit_exceeded,14,5,126.7,3,7,0,0,0.164,0,LINK_NEXT_MORNING,603,1,3406.29
2923,233,2026-06-13 15:05:04.620924,1688.15,credit_card,risk_declined,15,5,189.5,4,2,0,1,0.267,0,LINK_AFTER_2H,142,0,0.0
2924,747,2026-06-13 15:56:38.359672,6569.02,upi,temporary_network_issue,15,5,19.4,2,2,1,3,0.206,0,LINK_NOW,29,0,0.0
2925,222,2026-06-13 16:48:12.098420,1299.65,debit_card,temporary_network_issue,16,5,220.2,1,1,0,2,0.138,0,NO_CONTACT,0,0,0.0
2926,307,2026-06-13 17:39:45.837167,2784.34,upi,card_blocked,17,5,174.5,0,0,0,2,0.143,0,LINK_NEXT_MORNING,525,0,0.0
2927,233,2026-06-13 18:31:19.575915,2645.03,credit_card,insufficient_funds,18,5,189.5,4,2,0,0,0.084,0,LINK_NOW,5,0,0.0
2928,193,2026-06-13 19:22:53.314663,1792.79,upi,risk_declined,19,5,318.6,1,3,0,2,0.253,0,LINK_AFTER_2H,116,0,0.0
2929,58,2026-06-13 20:14:27.053411,1033.03,wallet,temporary_network_issue,20,5,17.4,3,0,1,1,0.093,0,NO_CONTACT,0,0,0.0
2930,459,2026-06-13 21:06:00.792158,8233.52,debit_card,risk_declined,21,5,17.7,3,2,1,1,0.046,0,NO_CONTACT,0,0,0.0
2931,710,2026-06-13 21:57:34.530906,3773.81,debit_card,insufficient_funds,21,5,103.4,2,0,0,1,0.169,0,LINK_NEXT_MORNING,705,0,0.0
2932,71,2026-06-13 22:49:08.269654,2680.06,net_banking,insufficient_funds,22,5,98.3,1,1,0,1,0.344,0,NO_CONTACT,0,0,0.0
2933,594,2026-06-13 23:40:42.008402,2339.69,net_banking,card_blocked,23,5,29.0,3,1,0,1,0.2,0,NO_CONTACT,0,1,2083.89
